StockItemTransactionID,StockItemID,CustomerID,InvoiceID,TransactionOccurredWhen,Quantity
333893,60,951,70012,2016-05-24 12:00:00.0000000,-10.000
333916,117,971,70018,2016-05-24 12:00:00.0000000,-10.000
333969,118,912,70030,2016-05-24 12:00:00.0000000,-10.000
333998,156,32,70036,2016-05-24 12:00:00.0000000,-10.000
334017,46,461,70040,2016-05-24 12:00:00.0000000,-10.000
334048,103,470,70048,2016-05-24 12:00:00.0000000,-10.000
334057,56,896,70050,2016-05-24 12:00:00.0000000,-10.000
334060,156,829,70051,2016-05-24 12:00:00.0000000,-10.000
335902,5,925,70432,2016-05-31 12:00:00.0000000,-10.000
335912,118,900,70434,2016-05-31 12:00:00.0000000,-10.000
335966,215,492,70445,2016-05-31 12:00:00.0000000,-10.000
335990,19,468,70452,2016-05-31 12:00:00.0000000,-10.000
336016,75,532,70457,2016-05-31 12:00:00.0000000,-10.000
336023,73,437,70458,2016-05-31 12:00:00.0000000,-10.000
336075,30,810,70470,2016-05-31 12:00:00.0000000,-10.000
336078,56,810,70470,2016-05-31 12:00:00.0000000,-10.000
336120,33,1053,70480,2016-05-31 12:00:00.0000000,-10.000
336144,203,596,70486,2016-05-31 12:00:00.0000000,-10.000
336150,205,860,70487,2016-05-31 12:00:00.0000000,-10.000
336158,174,90,70489,2016-05-31 12:00:00.0000000,-10.000
336162,210,551,70490,2016-05-31 12:00:00.0000000,-10.000
336172,124,584,70493,2016-05-31 12:00:00.0000000,-10.000
336177,20,967,70494,2016-05-31 12:00:00.0000000,-10.000
336182,127,972,70495,2016-05-31 12:00:00.0000000,-10.000
336186,111,11,70497,2016-05-31 12:00:00.0000000,-10.000
336209,35,1018,70502,2016-05-31 12:00:00.0000000,-10.000
336214,172,983,70503,2016-05-31 12:00:00.0000000,-10.000
12043,6,884,2503,2013-02-22 12:00:00.0000000,-10.000
12047,42,130,2504,2013-02-22 12:00:00.0000000,-10.000
12048,117,130,2504,2013-02-22 12:00:00.0000000,-10.000
12054,75,993,2506,2013-02-22 12:00:00.0000000,-10.000
12068,50,994,2510,2013-02-22 12:00:00.0000000,-10.000
12084,205,444,2514,2013-02-22 12:00:00.0000000,-10.000
12096,53,127,2516,2013-02-22 12:00:00.0000000,-10.000
12125,36,578,2523,2013-02-22 12:00:00.0000000,-10.000
12132,9,17,2524,2013-02-22 12:00:00.0000000,-10.000
12143,210,877,2526,2013-02-22 12:00:00.0000000,-10.000
12151,151,901,2528,2013-02-22 12:00:00.0000000,-10.000
12174,212,127,2533,2013-02-22 12:00:00.0000000,-10.000
12199,175,492,2539,2013-02-22 12:00:00.0000000,-10.000
29948,56,183,6263,2013-05-06 12:00:00.0000000,-10.000
29992,38,1000,6274,2013-05-06 12:00:00.0000000,-10.000
30016,210,928,6280,2013-05-06 12:00:00.0000000,-10.000
30019,153,48,6281,2013-05-06 12:00:00.0000000,-10.000
30034,8,71,6284,2013-05-06 12:00:00.0000000,-10.000
30040,112,184,6285,2013-05-06 12:00:00.0000000,-10.000
30074,112,512,6293,2013-05-06 12:00:00.0000000,-10.000
30089,60,984,6296,2013-05-06 12:00:00.0000000,-10.000
30092,212,81,6297,2013-05-06 12:00:00.0000000,-10.000
30111,13,591,6301,2013-05-06 12:00:00.0000000,-10.000
30123,19,537,6304,2013-05-06 12:00:00.0000000,-10.000
30130,218,594,6305,2013-05-06 12:00:00.0000000,-10.000
30131,121,594,6305,2013-05-06 12:00:00.0000000,-10.000
30143,7,176,6308,2013-05-06 12:00:00.0000000,-10.000
30149,117,592,6309,2013-05-06 12:00:00.0000000,-10.000
30174,57,515,6314,2013-05-06 12:00:00.0000000,-10.000
30207,103,511,6321,2013-05-06 12:00:00.0000000,-10.000
30212,213,950,6322,2013-05-06 12:00:00.0000000,-10.000
30230,111,847,6326,2013-05-06 12:00:00.0000000,-10.000
30241,41,424,6329,2013-05-06 12:00:00.0000000,-10.000
30284,48,123,6338,2013-05-06 12:00:00.0000000,-10.000
30293,15,1004,6340,2013-05-06 12:00:00.0000000,-10.000
31013,36,110,6490,2013-05-09 12:00:00.0000000,-10.000
31059,163,545,6500,2013-05-09 12:00:00.0000000,-10.000
31126,130,137,6514,2013-05-09 12:00:00.0000000,-10.000
31154,162,935,6520,2013-05-09 12:00:00.0000000,-10.000
31158,166,513,6521,2013-05-09 12:00:00.0000000,-10.000
31162,72,590,6522,2013-05-09 12:00:00.0000000,-10.000
31163,156,590,6522,2013-05-09 12:00:00.0000000,-10.000
31187,44,494,6527,2013-05-09 12:00:00.0000000,-10.000
31197,48,585,6530,2013-05-09 12:00:00.0000000,-10.000
31270,114,900,6548,2013-05-09 12:00:00.0000000,-10.000
31301,203,135,6553,2013-05-09 12:00:00.0000000,-10.000
31304,122,596,6554,2013-05-09 12:00:00.0000000,-10.000
31310,104,420,6555,2013-05-09 12:00:00.0000000,-10.000
31316,40,26,6557,2013-05-09 12:00:00.0000000,-10.000
31323,14,943,6558,2013-05-09 12:00:00.0000000,-10.000
31338,39,831,6562,2013-05-09 12:00:00.0000000,-10.000
31339,104,831,6562,2013-05-09 12:00:00.0000000,-10.000
31365,38,958,6567,2013-05-09 12:00:00.0000000,-10.000
32884,20,421,6886,2013-05-16 12:00:00.0000000,-10.000
32898,150,111,6889,2013-05-16 12:00:00.0000000,-10.000
32906,4,815,6890,2013-05-16 12:00:00.0000000,-10.000
32918,114,935,6893,2013-05-16 12:00:00.0000000,-10.000
32919,52,935,6893,2013-05-16 12:00:00.0000000,-10.000
32946,116,515,6900,2013-05-16 12:00:00.0000000,-10.000
32969,169,168,6904,2013-05-16 12:00:00.0000000,-10.000
32975,59,175,6906,2013-05-16 12:00:00.0000000,-10.000
32977,19,175,6906,2013-05-16 12:00:00.0000000,-10.000
33024,120,996,6917,2013-05-16 12:00:00.0000000,-10.000
33079,49,513,6929,2013-05-16 12:00:00.0000000,-10.000
33101,16,468,6934,2013-05-16 12:00:00.0000000,-10.000
34364,61,23,7198,2013-05-22 12:00:00.0000000,-10.000
34381,164,17,7202,2013-05-22 12:00:00.0000000,-10.000
34384,48,51,7203,2013-05-22 12:00:00.0000000,-10.000
34401,64,176,7207,2013-05-22 12:00:00.0000000,-10.000
34435,11,964,7214,2013-05-22 12:00:00.0000000,-10.000
34443,205,38,7217,2013-05-22 12:00:00.0000000,-10.000
34456,24,198,7221,2013-05-22 12:00:00.0000000,-10.000
34479,48,892,7226,2013-05-22 12:00:00.0000000,-10.000
34481,214,164,7227,2013-05-22 12:00:00.0000000,-10.000
42318,27,1003,8865,2013-06-21 12:00:00.0000000,-10.000
42321,114,903,8866,2013-06-21 12:00:00.0000000,-10.000
42344,160,1000,8870,2013-06-21 12:00:00.0000000,-10.000
42356,58,948,8873,2013-06-21 12:00:00.0000000,-10.000
42390,39,85,8882,2013-06-21 12:00:00.0000000,-10.000
42401,47,177,8884,2013-06-21 12:00:00.0000000,-10.000
42410,110,113,8885,2013-06-21 12:00:00.0000000,-10.000
42417,176,44,8887,2013-06-21 12:00:00.0000000,-10.000
42446,61,483,8893,2013-06-21 12:00:00.0000000,-10.000
42458,45,517,8896,2013-06-21 12:00:00.0000000,-10.000
42467,209,950,8898,2013-06-21 12:00:00.0000000,-10.000
42493,122,557,8904,2013-06-21 12:00:00.0000000,-10.000
42506,74,813,8907,2013-06-21 12:00:00.0000000,-10.000
42522,134,968,8911,2013-06-21 12:00:00.0000000,-10.000
42547,130,826,8916,2013-06-21 12:00:00.0000000,-10.000
42554,152,512,8917,2013-06-21 12:00:00.0000000,-10.000
42557,54,118,8918,2013-06-21 12:00:00.0000000,-10.000
42563,2,193,8919,2013-06-21 12:00:00.0000000,-10.000
54096,44,594,11358,2013-08-05 12:00:00.0000000,-10.000
54164,52,954,11373,2013-08-05 12:00:00.0000000,-10.000
54166,47,964,11374,2013-08-05 12:00:00.0000000,-10.000
54170,40,93,11375,2013-08-05 12:00:00.0000000,-10.000
54185,166,465,11379,2013-08-05 12:00:00.0000000,-10.000
54193,29,409,11380,2013-08-05 12:00:00.0000000,-10.000
54196,33,149,11381,2013-08-05 12:00:00.0000000,-10.000
54209,113,166,11383,2013-08-05 12:00:00.0000000,-10.000
54211,47,166,11383,2013-08-05 12:00:00.0000000,-10.000
54250,19,1009,11392,2013-08-05 12:00:00.0000000,-10.000
54260,135,48,11394,2013-08-05 12:00:00.0000000,-10.000
54312,212,31,11404,2013-08-05 12:00:00.0000000,-10.000
54370,214,803,11418,2013-08-05 12:00:00.0000000,-10.000
54381,54,526,11420,2013-08-05 12:00:00.0000000,-10.000
54408,47,523,11425,2013-08-05 12:00:00.0000000,-10.000
54430,173,942,11429,2013-08-05 12:00:00.0000000,-10.000
54439,122,159,11431,2013-08-05 12:00:00.0000000,-10.000
54452,160,101,11434,2013-08-05 12:00:00.0000000,-10.000
54453,166,101,11434,2013-08-05 12:00:00.0000000,-10.000
54463,65,914,11436,2013-08-05 12:00:00.0000000,-10.000
54464,107,914,11436,2013-08-05 12:00:00.0000000,-10.000
55549,123,159,11666,2013-08-10 12:00:00.0000000,-10.000
55550,172,159,11666,2013-08-10 12:00:00.0000000,-10.000
55559,34,139,11668,2013-08-10 12:00:00.0000000,-10.000
55581,120,443,11674,2013-08-10 12:00:00.0000000,-10.000
55587,151,26,11675,2013-08-10 12:00:00.0000000,-10.000
55605,123,957,11679,2013-08-10 12:00:00.0000000,-10.000
55633,34,988,11686,2013-08-10 12:00:00.0000000,-10.000
55642,3,582,11688,2013-08-10 12:00:00.0000000,-10.000
55650,40,929,11690,2013-08-10 12:00:00.0000000,-10.000
55678,54,140,11696,2013-08-10 12:00:00.0000000,-10.000
55681,41,410,11697,2013-08-10 12:00:00.0000000,-10.000
55685,37,74,11698,2013-08-10 12:00:00.0000000,-10.000
56325,71,43,11829,2013-08-14 12:00:00.0000000,-10.000
56363,51,148,11838,2013-08-14 12:00:00.0000000,-10.000
56365,56,148,11838,2013-08-14 12:00:00.0000000,-10.000
56373,27,471,11840,2013-08-14 12:00:00.0000000,-10.000
56374,45,471,11840,2013-08-14 12:00:00.0000000,-10.000
56376,121,471,11840,2013-08-14 12:00:00.0000000,-10.000
56412,107,152,11848,2013-08-14 12:00:00.0000000,-10.000
56415,119,437,11849,2013-08-14 12:00:00.0000000,-10.000
56441,119,403,11856,2013-08-14 12:00:00.0000000,-10.000
56472,25,486,11862,2013-08-14 12:00:00.0000000,-10.000
56480,215,962,11864,2013-08-14 12:00:00.0000000,-10.000
56522,52,808,11874,2013-08-14 12:00:00.0000000,-10.000
56540,45,503,11877,2013-08-14 12:00:00.0000000,-10.000
56558,9,527,11881,2013-08-14 12:00:00.0000000,-10.000
56565,107,57,11883,2013-08-14 12:00:00.0000000,-10.000
56623,165,878,11896,2013-08-14 12:00:00.0000000,-10.000
56629,167,15,11898,2013-08-14 12:00:00.0000000,-10.000
56675,216,880,11910,2013-08-14 12:00:00.0000000,-10.000
65397,136,591,13737,2013-09-21 12:00:00.0000000,-10.000
65400,44,418,13738,2013-09-21 12:00:00.0000000,-10.000
65424,166,163,13743,2013-09-21 12:00:00.0000000,-10.000
65438,15,112,13746,2013-09-21 12:00:00.0000000,-10.000
65451,73,157,13749,2013-09-21 12:00:00.0000000,-10.000
72060,107,437,15113,2013-10-21 12:00:00.0000000,-10.000
72120,36,888,15126,2013-10-21 12:00:00.0000000,-10.000
72123,22,874,15127,2013-10-21 12:00:00.0000000,-10.000
72139,126,574,15131,2013-10-21 12:00:00.0000000,-10.000
72171,160,529,15139,2013-10-21 12:00:00.0000000,-10.000
72180,216,946,15140,2013-10-21 12:00:00.0000000,-10.000
72185,71,50,15141,2013-10-21 12:00:00.0000000,-10.000
72214,30,81,15147,2013-10-21 12:00:00.0000000,-10.000
72222,152,183,15149,2013-10-21 12:00:00.0000000,-10.000
72229,106,838,15150,2013-10-21 12:00:00.0000000,-10.000
72249,130,1010,15154,2013-10-21 12:00:00.0000000,-10.000
72285,7,407,15163,2013-10-21 12:00:00.0000000,-10.000
72340,42,802,15177,2013-10-21 12:00:00.0000000,-10.000
77008,213,857,16145,2013-11-09 12:00:00.0000000,-10.000
77019,20,481,16147,2013-11-09 12:00:00.0000000,-10.000
77025,153,540,16148,2013-11-09 12:00:00.0000000,-10.000
77062,132,160,16156,2013-11-09 12:00:00.0000000,-10.000
77071,118,521,16158,2013-11-09 12:00:00.0000000,-10.000
77074,215,521,16158,2013-11-09 12:00:00.0000000,-10.000
77076,57,116,16159,2013-11-09 12:00:00.0000000,-10.000
77094,22,963,16163,2013-11-09 12:00:00.0000000,-10.000
80684,18,58,16910,2013-11-25 12:00:00.0000000,-10.000
80693,52,523,16912,2013-11-25 12:00:00.0000000,-10.000
80726,116,882,16920,2013-11-25 12:00:00.0000000,-10.000
80779,56,433,16932,2013-11-25 12:00:00.0000000,-10.000
80810,49,90,16939,2013-11-25 12:00:00.0000000,-10.000
80814,36,925,16940,2013-11-25 12:00:00.0000000,-10.000
80818,176,146,16941,2013-11-25 12:00:00.0000000,-10.000
80819,132,146,16941,2013-11-25 12:00:00.0000000,-10.000
80884,57,125,16955,2013-11-25 12:00:00.0000000,-10.000
80914,127,36,16962,2013-11-25 12:00:00.0000000,-10.000
81423,204,891,17065,2013-11-27 12:00:00.0000000,-10.000
81428,64,1022,17067,2013-11-27 12:00:00.0000000,-10.000
81438,107,833,17069,2013-11-27 12:00:00.0000000,-10.000
81442,119,191,17070,2013-11-27 12:00:00.0000000,-10.000
81448,117,601,17071,2013-11-27 12:00:00.0000000,-10.000
81469,2,131,17076,2013-11-27 12:00:00.0000000,-10.000
81482,118,409,17079,2013-11-27 12:00:00.0000000,-10.000
81493,204,132,17082,2013-11-27 12:00:00.0000000,-10.000
81496,117,32,17083,2013-11-27 12:00:00.0000000,-10.000
81497,122,32,17083,2013-11-27 12:00:00.0000000,-10.000
81538,211,431,17092,2013-11-27 12:00:00.0000000,-10.000
81559,65,489,17097,2013-11-27 12:00:00.0000000,-10.000
83522,74,1019,17504,2013-12-05 12:00:00.0000000,-10.000
83550,75,557,17510,2013-12-05 12:00:00.0000000,-10.000
83554,61,176,17511,2013-12-05 12:00:00.0000000,-10.000
83555,38,176,17511,2013-12-05 12:00:00.0000000,-10.000
83580,5,139,17516,2013-12-05 12:00:00.0000000,-10.000
83592,39,1001,17519,2013-12-05 12:00:00.0000000,-10.000
83619,116,873,17526,2013-12-05 12:00:00.0000000,-10.000
83653,123,457,17534,2013-12-05 12:00:00.0000000,-10.000
83667,115,928,17537,2013-12-05 12:00:00.0000000,-10.000
83668,39,928,17537,2013-12-05 12:00:00.0000000,-10.000
83683,67,464,17540,2013-12-05 12:00:00.0000000,-10.000
83689,41,508,17541,2013-12-05 12:00:00.0000000,-10.000
83693,27,898,17542,2013-12-05 12:00:00.0000000,-10.000
83709,118,937,17545,2013-12-05 12:00:00.0000000,-10.000
83726,74,453,17549,2013-12-05 12:00:00.0000000,-10.000
83761,102,1023,17558,2013-12-05 12:00:00.0000000,-10.000
86438,11,13,18120,2013-12-19 12:00:00.0000000,-10.000
86445,40,193,18121,2013-12-19 12:00:00.0000000,-10.000
86461,42,849,18126,2013-12-19 12:00:00.0000000,-10.000
86493,61,553,18134,2013-12-19 12:00:00.0000000,-10.000
86546,21,173,18145,2013-12-19 12:00:00.0000000,-10.000
86601,19,173,18158,2013-12-19 12:00:00.0000000,-10.000
86630,13,152,18164,2013-12-19 12:00:00.0000000,-10.000
86638,162,526,18166,2013-12-19 12:00:00.0000000,-10.000
86645,214,492,18167,2013-12-19 12:00:00.0000000,-10.000
86650,158,131,18168,2013-12-19 12:00:00.0000000,-10.000
86652,72,37,18169,2013-12-19 12:00:00.0000000,-10.000
86658,1,476,18170,2013-12-19 12:00:00.0000000,-10.000
86682,70,460,18175,2013-12-19 12:00:00.0000000,-10.000
95366,12,569,19965,2014-01-23 12:00:00.0000000,-10.000
95376,46,948,19967,2014-01-23 12:00:00.0000000,-10.000
95387,12,497,19969,2014-01-23 12:00:00.0000000,-10.000
95401,43,518,19972,2014-01-23 12:00:00.0000000,-10.000
95449,28,1010,19984,2014-01-23 12:00:00.0000000,-10.000
95452,107,1010,19984,2014-01-23 12:00:00.0000000,-10.000
95499,110,110,19994,2014-01-23 12:00:00.0000000,-10.000
95518,161,966,19998,2014-01-23 12:00:00.0000000,-10.000
95525,53,423,20000,2014-01-23 12:00:00.0000000,-10.000
96758,36,474,20261,2014-01-29 12:00:00.0000000,-10.000
96785,210,31,20269,2014-01-29 12:00:00.0000000,-10.000
96798,158,66,20272,2014-01-29 12:00:00.0000000,-10.000
96808,32,41,20275,2014-01-29 12:00:00.0000000,-10.000
96843,155,978,20282,2014-01-29 12:00:00.0000000,-10.000
96866,38,81,20287,2014-01-29 12:00:00.0000000,-10.000
96890,128,438,20292,2014-01-29 12:00:00.0000000,-10.000
96893,63,73,20293,2014-01-29 12:00:00.0000000,-10.000
96902,116,843,20295,2014-01-29 12:00:00.0000000,-10.000
96915,51,947,20298,2014-01-29 12:00:00.0000000,-10.000
96931,47,134,20302,2014-01-29 12:00:00.0000000,-10.000
96959,122,892,20308,2014-01-29 12:00:00.0000000,-10.000
96992,213,912,20316,2014-01-29 12:00:00.0000000,-10.000
96997,46,419,20317,2014-01-29 12:00:00.0000000,-10.000
97022,165,21,20322,2014-01-29 12:00:00.0000000,-10.000
97056,2,455,20329,2014-01-29 12:00:00.0000000,-10.000
97061,170,925,20330,2014-01-29 12:00:00.0000000,-10.000
97069,114,846,20332,2014-01-29 12:00:00.0000000,-10.000
97078,166,2,20334,2014-01-29 12:00:00.0000000,-10.000
97090,62,140,20337,2014-01-29 12:00:00.0000000,-10.000
97096,132,999,20339,2014-01-29 12:00:00.0000000,-10.000
97097,50,999,20339,2014-01-29 12:00:00.0000000,-10.000
97108,58,149,20342,2014-01-29 12:00:00.0000000,-10.000
97130,40,931,20347,2014-01-29 12:00:00.0000000,-10.000
97404,24,106,20397,2014-01-31 12:00:00.0000000,-10.000
97424,53,495,20401,2014-01-31 12:00:00.0000000,-10.000
97431,210,30,20402,2014-01-31 12:00:00.0000000,-10.000
97433,209,403,20403,2014-01-31 12:00:00.0000000,-10.000
97439,25,186,20404,2014-01-31 12:00:00.0000000,-10.000
97441,217,982,20405,2014-01-31 12:00:00.0000000,-10.000
97473,35,903,20413,2014-01-31 12:00:00.0000000,-10.000
97512,49,968,20423,2014-01-31 12:00:00.0000000,-10.000
97529,16,561,20427,2014-01-31 12:00:00.0000000,-10.000
97530,162,561,20427,2014-01-31 12:00:00.0000000,-10.000
97535,121,493,20428,2014-01-31 12:00:00.0000000,-10.000
97540,62,487,20429,2014-01-31 12:00:00.0000000,-10.000
97553,43,476,20432,2014-01-31 12:00:00.0000000,-10.000
97566,59,434,20435,2014-01-31 12:00:00.0000000,-10.000
97591,16,870,20442,2014-01-31 12:00:00.0000000,-10.000
97630,122,193,20451,2014-01-31 12:00:00.0000000,-10.000
97647,14,855,20454,2014-01-31 12:00:00.0000000,-10.000
97671,11,502,20460,2014-01-31 12:00:00.0000000,-10.000
97678,48,161,20462,2014-01-31 12:00:00.0000000,-10.000
97685,170,808,20464,2014-01-31 12:00:00.0000000,-10.000
97686,104,808,20464,2014-01-31 12:00:00.0000000,-10.000
97688,205,808,20464,2014-01-31 12:00:00.0000000,-10.000
97719,19,195,20472,2014-01-31 12:00:00.0000000,-10.000
97724,125,409,20473,2014-01-31 12:00:00.0000000,-10.000
97726,136,409,20473,2014-01-31 12:00:00.0000000,-10.000
97740,17,1001,20476,2014-01-31 12:00:00.0000000,-10.000
97748,33,439,20478,2014-01-31 12:00:00.0000000,-10.000
98249,10,472,20577,2014-02-04 12:00:00.0000000,-10.000
98256,33,957,20579,2014-02-04 12:00:00.0000000,-10.000
98277,51,1008,20584,2014-02-04 12:00:00.0000000,-10.000
98302,135,983,20590,2014-02-04 12:00:00.0000000,-10.000
98319,167,531,20593,2014-02-04 12:00:00.0000000,-10.000
98335,136,941,20597,2014-02-04 12:00:00.0000000,-10.000
98374,158,1010,20607,2014-02-04 12:00:00.0000000,-10.000
98375,3,1010,20607,2014-02-04 12:00:00.0000000,-10.000
98376,38,1010,20607,2014-02-04 12:00:00.0000000,-10.000
103119,166,927,21610,2014-02-22 12:00:00.0000000,-10.000
103147,157,404,21616,2014-02-22 12:00:00.0000000,-10.000
103148,66,404,21616,2014-02-22 12:00:00.0000000,-10.000
103160,9,473,21618,2014-02-22 12:00:00.0000000,-10.000
103165,30,972,21619,2014-02-22 12:00:00.0000000,-10.000
103204,57,434,21627,2014-02-22 12:00:00.0000000,-10.000
103206,135,600,21628,2014-02-22 12:00:00.0000000,-10.000
103240,38,545,21636,2014-02-22 12:00:00.0000000,-10.000
104290,119,176,21850,2014-02-27 12:00:00.0000000,-10.000
104295,215,560,21851,2014-02-27 12:00:00.0000000,-10.000
104310,162,852,21854,2014-02-27 12:00:00.0000000,-10.000
104317,131,50,21856,2014-02-27 12:00:00.0000000,-10.000
104320,127,111,21857,2014-02-27 12:00:00.0000000,-10.000
104345,171,463,21862,2014-02-27 12:00:00.0000000,-10.000
104346,170,463,21862,2014-02-27 12:00:00.0000000,-10.000
104350,162,117,21863,2014-02-27 12:00:00.0000000,-10.000
104365,111,924,21867,2014-02-27 12:00:00.0000000,-10.000
104386,56,432,21872,2014-02-27 12:00:00.0000000,-10.000
104387,218,432,21872,2014-02-27 12:00:00.0000000,-10.000
104427,34,823,21881,2014-02-27 12:00:00.0000000,-10.000
104453,37,920,21887,2014-02-27 12:00:00.0000000,-10.000
104476,60,135,21892,2014-02-27 12:00:00.0000000,-10.000
104477,158,135,21892,2014-02-27 12:00:00.0000000,-10.000
104493,104,37,21896,2014-02-27 12:00:00.0000000,-10.000
104507,127,883,21899,2014-02-27 12:00:00.0000000,-10.000
104527,22,946,21904,2014-02-27 12:00:00.0000000,-10.000
104541,48,124,21906,2014-02-27 12:00:00.0000000,-10.000
104544,72,162,21907,2014-02-27 12:00:00.0000000,-10.000
104557,214,8,21912,2014-02-27 12:00:00.0000000,-10.000
104559,119,8,21912,2014-02-27 12:00:00.0000000,-10.000
108977,8,580,22816,2014-03-18 12:00:00.0000000,-10.000
108983,7,565,22817,2014-03-18 12:00:00.0000000,-10.000
108986,16,600,22818,2014-03-18 12:00:00.0000000,-10.000
109007,110,1016,22823,2014-03-18 12:00:00.0000000,-10.000
109018,2,485,22825,2014-03-18 12:00:00.0000000,-10.000
109063,34,569,22835,2014-03-18 12:00:00.0000000,-10.000
109067,3,401,22836,2014-03-18 12:00:00.0000000,-10.000
109081,211,447,22839,2014-03-18 12:00:00.0000000,-10.000
109085,66,554,22840,2014-03-18 12:00:00.0000000,-10.000
109089,31,587,22841,2014-03-18 12:00:00.0000000,-10.000
109093,120,425,22842,2014-03-18 12:00:00.0000000,-10.000
109103,49,574,22845,2014-03-18 12:00:00.0000000,-10.000
109130,162,465,22851,2014-03-18 12:00:00.0000000,-10.000
109138,216,494,22853,2014-03-18 12:00:00.0000000,-10.000
109146,135,7,22855,2014-03-18 12:00:00.0000000,-10.000
109150,67,982,22856,2014-03-18 12:00:00.0000000,-10.000
109168,53,475,22860,2014-03-18 12:00:00.0000000,-10.000
109171,134,191,22861,2014-03-18 12:00:00.0000000,-10.000
109187,67,850,22865,2014-03-18 12:00:00.0000000,-10.000
109194,28,954,22867,2014-03-18 12:00:00.0000000,-10.000
109773,19,861,22981,2014-03-21 12:00:00.0000000,-10.000
109775,159,861,22981,2014-03-21 12:00:00.0000000,-10.000
109796,39,434,22985,2014-03-21 12:00:00.0000000,-10.000
109827,166,840,22993,2014-03-21 12:00:00.0000000,-10.000
109832,2,132,22994,2014-03-21 12:00:00.0000000,-10.000
109834,160,132,22994,2014-03-21 12:00:00.0000000,-10.000
109850,41,447,22997,2014-03-21 12:00:00.0000000,-10.000
109856,116,453,22998,2014-03-21 12:00:00.0000000,-10.000
109861,11,999,22999,2014-03-21 12:00:00.0000000,-10.000
109874,41,954,23003,2014-03-21 12:00:00.0000000,-10.000
109884,173,151,23005,2014-03-21 12:00:00.0000000,-10.000
109907,46,936,23010,2014-03-21 12:00:00.0000000,-10.000
109917,211,116,23012,2014-03-21 12:00:00.0000000,-10.000
109918,54,116,23012,2014-03-21 12:00:00.0000000,-10.000
109955,107,977,23021,2014-03-21 12:00:00.0000000,-10.000
109975,123,130,23026,2014-03-21 12:00:00.0000000,-10.000
109990,205,158,23030,2014-03-21 12:00:00.0000000,-10.000
116815,219,804,24452,2014-04-18 12:00:00.0000000,-10.000
116862,1,838,24463,2014-04-18 12:00:00.0000000,-10.000
116922,157,874,24476,2014-04-18 12:00:00.0000000,-10.000
116991,34,1000,24493,2014-04-18 12:00:00.0000000,-10.000
116992,161,1000,24493,2014-04-18 12:00:00.0000000,-10.000
117027,45,969,24502,2014-04-18 12:00:00.0000000,-10.000
117033,73,876,24503,2014-04-18 12:00:00.0000000,-10.000
117037,119,68,24504,2014-04-18 12:00:00.0000000,-10.000
117067,164,904,24510,2014-04-18 12:00:00.0000000,-10.000
117083,121,551,24513,2014-04-18 12:00:00.0000000,-10.000
117084,43,551,24513,2014-04-18 12:00:00.0000000,-10.000
117108,19,1019,24518,2014-04-18 12:00:00.0000000,-10.000
117112,43,136,24519,2014-04-18 12:00:00.0000000,-10.000
117125,54,885,24522,2014-04-18 12:00:00.0000000,-10.000
117916,9,546,24687,2014-04-23 12:00:00.0000000,-10.000
117933,131,588,24691,2014-04-23 12:00:00.0000000,-10.000
117935,107,588,24691,2014-04-23 12:00:00.0000000,-10.000
117998,128,148,24706,2014-04-23 12:00:00.0000000,-10.000
118001,32,1007,24707,2014-04-23 12:00:00.0000000,-10.000
118006,167,169,24708,2014-04-23 12:00:00.0000000,-10.000
118022,2,408,24711,2014-04-23 12:00:00.0000000,-10.000
118028,18,18,24712,2014-04-23 12:00:00.0000000,-10.000
118030,218,849,24713,2014-04-23 12:00:00.0000000,-10.000
118034,121,849,24713,2014-04-23 12:00:00.0000000,-10.000
118040,63,461,24715,2014-04-23 12:00:00.0000000,-10.000
118056,17,868,24719,2014-04-23 12:00:00.0000000,-10.000
118057,217,868,24719,2014-04-23 12:00:00.0000000,-10.000
118101,16,139,24729,2014-04-23 12:00:00.0000000,-10.000
118104,44,873,24730,2014-04-23 12:00:00.0000000,-10.000
118105,35,873,24730,2014-04-23 12:00:00.0000000,-10.000
118145,6,568,24740,2014-04-23 12:00:00.0000000,-10.000
118236,119,425,24762,2014-04-23 12:00:00.0000000,-10.000
118261,158,425,24768,2014-04-23 12:00:00.0000000,-10.000
118269,120,490,24770,2014-04-23 12:00:00.0000000,-10.000
118280,168,485,24773,2014-04-23 12:00:00.0000000,-10.000
118283,211,902,24774,2014-04-23 12:00:00.0000000,-10.000
118297,74,406,24777,2014-04-23 12:00:00.0000000,-10.000
119671,150,972,25056,2014-04-29 12:00:00.0000000,-10.000
119676,161,29,25057,2014-04-29 12:00:00.0000000,-10.000
119680,1,432,25058,2014-04-29 12:00:00.0000000,-10.000
119681,31,432,25058,2014-04-29 12:00:00.0000000,-10.000
119697,128,504,25061,2014-04-29 12:00:00.0000000,-10.000
119710,12,974,25064,2014-04-29 12:00:00.0000000,-10.000
119716,157,582,25065,2014-04-29 12:00:00.0000000,-10.000
119736,165,20,25070,2014-04-29 12:00:00.0000000,-10.000
119747,106,573,25073,2014-04-29 12:00:00.0000000,-10.000
119808,150,67,25086,2014-04-29 12:00:00.0000000,-10.000
125252,52,186,26223,2014-05-19 12:00:00.0000000,-10.000
125319,16,859,26237,2014-05-19 12:00:00.0000000,-10.000
125323,163,912,26238,2014-05-19 12:00:00.0000000,-10.000
125324,119,912,26238,2014-05-19 12:00:00.0000000,-10.000
125345,15,54,26243,2014-05-19 12:00:00.0000000,-10.000
