OrderID,CustomerID,OrderDate,ExpectedDeliveryDate,CustomerPurchaseOrderNumber,IsUndersupplyBackordered,PickingCompletedWhen
4172,593,2013-03-23,2013-03-25,17528,1,2013-03-23 11:00:00.0000000
4173,466,2013-03-23,2013-03-25,16398,1,2013-03-23 11:00:00.0000000
4174,430,2013-03-23,2013-03-25,15722,1,2013-03-23 11:00:00.0000000
4175,450,2013-03-23,2013-03-25,17907,1,2013-03-23 11:00:00.0000000
4176,468,2013-03-23,2013-03-25,17206,1,2013-03-23 11:00:00.0000000
4177,75,2013-03-23,2013-03-25,10195,1,2013-03-23 11:00:00.0000000
4178,439,2013-03-23,2013-03-25,15849,1,2013-03-23 11:00:00.0000000
4179,123,2013-03-23,2013-03-25,17576,1,2013-03-23 11:00:00.0000000
4180,141,2013-03-23,2013-03-25,16740,1,2013-03-23 11:00:00.0000000
4181,58,2013-03-23,2013-03-25,11511,1,2013-03-23 11:00:00.0000000
4182,132,2013-03-23,2013-03-25,17260,1,2013-03-23 11:00:00.0000000
4183,197,2013-03-23,2013-03-25,11427,1,2013-03-23 11:00:00.0000000
4184,865,2013-03-23,2013-03-25,14928,1,2013-03-23 11:00:00.0000000
4185,951,2013-03-23,2013-03-25,12734,1,2013-03-23 11:00:00.0000000
4186,844,2013-03-23,2013-03-25,12513,1,2013-03-23 11:00:00.0000000
4187,534,2013-03-23,2013-03-25,10294,1,2013-03-23 11:00:00.0000000
4188,45,2013-03-23,2013-03-25,11133,1,2013-03-23 11:00:00.0000000
4189,871,2013-03-23,2013-03-25,10755,1,2013-03-23 11:00:00.0000000
4190,194,2013-03-23,2013-03-25,12765,1,2013-03-23 11:00:00.0000000
4191,828,2013-03-23,2013-03-25,15660,1,2013-03-23 11:00:00.0000000
4192,33,2013-03-23,2013-03-25,10782,1,2013-03-23 11:00:00.0000000
4193,868,2013-03-23,2013-03-25,14367,1,2013-03-23 11:00:00.0000000
4194,441,2013-03-23,2013-03-25,12816,1,2013-03-23 11:00:00.0000000
4195,195,2013-03-23,2013-03-25,11756,1,2013-03-23 11:00:00.0000000
4196,851,2013-03-23,2013-03-25,14562,1,2013-03-23 11:00:00.0000000
4197,980,2013-03-23,2013-03-25,13857,1,2013-03-23 11:00:00.0000000
4198,831,2013-03-23,2013-03-25,14248,1,2013-03-23 11:00:00.0000000
4199,550,2013-03-23,2013-03-25,14075,1,2013-03-23 11:00:00.0000000
4200,76,2013-03-25,2013-03-26,15497,1,2013-03-25 11:00:00.0000000
4201,570,2013-03-25,2013-03-26,16653,1,2013-03-25 11:00:00.0000000
4202,879,2013-03-25,2013-03-26,11074,1,2013-03-25 11:00:00.0000000
4203,855,2013-03-25,2013-03-26,18440,1,2013-03-25 11:00:00.0000000
4204,401,2013-03-25,2013-03-26,13616,1,2013-03-25 11:00:00.0000000
4205,516,2013-03-25,2013-03-26,14796,1,2013-03-25 11:00:00.0000000
4206,873,2013-03-25,2013-03-26,12436,1,2013-03-25 11:00:00.0000000
4207,561,2013-03-25,2013-03-26,18840,1,2013-03-25 11:00:00.0000000
4208,951,2013-03-25,2013-03-26,16183,1,2013-03-25 11:00:00.0000000
4209,100,2013-03-25,2013-03-26,12884,1,2013-03-25 11:00:00.0000000
4210,198,2013-03-25,2013-03-26,13180,1,2013-03-25 11:00:00.0000000
4211,35,2013-03-25,2013-03-26,13119,1,2013-03-25 11:00:00.0000000
4212,822,2013-03-25,2013-03-26,14828,1,2013-03-25 11:00:00.0000000
4213,860,2013-03-25,2013-03-26,16355,1,2013-03-25 11:00:00.0000000
4214,912,2013-03-25,2013-03-26,16841,1,2013-03-25 11:00:00.0000000
4215,444,2013-03-25,2013-03-26,12062,1,2013-03-25 11:00:00.0000000
4216,64,2013-03-25,2013-03-26,13771,1,2013-03-25 12:00:00.0000000
4217,1,2013-03-25,2013-03-26,12468,1,2013-03-25 11:00:00.0000000
4218,999,2013-03-25,2013-03-26,19350,1,2013-03-25 11:00:00.0000000
4219,537,2013-03-25,2013-03-26,17681,1,2013-03-25 11:00:00.0000000
4220,403,2013-03-25,2013-03-26,13873,1,2013-03-25 11:00:00.0000000
4221,929,2013-03-25,2013-03-26,16058,1,2013-03-25 11:00:00.0000000
4222,115,2013-03-25,2013-03-26,14510,1,2013-03-25 11:00:00.0000000
4223,488,2013-03-25,2013-03-26,18957,1,2013-03-25 11:00:00.0000000
4224,867,2013-03-25,2013-03-26,17442,1,2013-03-25 11:00:00.0000000
4225,831,2013-03-25,2013-03-26,18263,1,2013-03-25 11:00:00.0000000
4226,501,2013-03-25,2013-03-26,16510,1,2013-03-25 11:00:00.0000000
4227,553,2013-03-25,2013-03-26,14196,1,2013-03-25 11:00:00.0000000
4228,843,2013-03-25,2013-03-26,16806,1,2013-03-25 11:00:00.0000000
4229,932,2013-03-25,2013-03-26,12271,1,2013-03-25 11:00:00.0000000
4230,961,2013-03-25,2013-03-26,19140,1,2013-03-25 11:00:00.0000000
4231,53,2013-03-25,2013-03-26,10898,1,2013-03-25 11:00:00.0000000
4232,66,2013-03-25,2013-03-26,16922,1,2013-03-25 11:00:00.0000000
4233,128,2013-03-25,2013-03-26,13893,1,2013-03-25 11:00:00.0000000
4234,584,2013-03-25,2013-03-26,15236,1,2013-03-25 11:00:00.0000000
4235,848,2013-03-25,2013-03-26,16555,1,2013-03-25 11:00:00.0000000
4236,559,2013-03-25,2013-03-26,13586,1,2013-03-25 11:00:00.0000000
4237,912,2013-03-25,2013-03-26,11608,1,2013-03-25 11:00:00.0000000
4238,451,2013-03-25,2013-03-26,18733,1,2013-03-25 11:00:00.0000000
4239,177,2013-03-25,2013-03-26,13089,1,2013-03-25 11:00:00.0000000
4240,95,2013-03-25,2013-03-26,17043,1,2013-03-25 11:00:00.0000000
4241,569,2013-03-25,2013-03-26,11991,1,2013-03-25 11:00:00.0000000
4242,941,2013-03-25,2013-03-26,11955,1,2013-03-25 11:00:00.0000000
4243,8,2013-03-25,2013-03-26,16190,1,2013-03-25 11:00:00.0000000
4244,476,2013-03-25,2013-03-26,13501,1,2013-03-25 11:00:00.0000000
4245,120,2013-03-25,2013-03-26,19234,1,2013-03-25 11:00:00.0000000
4246,808,2013-03-25,2013-03-26,19487,1,2013-03-25 11:00:00.0000000
4247,983,2013-03-25,2013-03-26,14836,1,2013-03-25 11:00:00.0000000
4248,942,2013-03-25,2013-03-26,18029,1,2013-03-25 11:00:00.0000000
4249,449,2013-03-25,2013-03-26,18655,1,2013-03-25 11:00:00.0000000
4250,585,2013-03-25,2013-03-26,19738,1,2013-03-25 11:00:00.0000000
4251,932,2013-03-25,2013-03-26,12927,1,2013-03-25 11:00:00.0000000
4252,586,2013-03-25,2013-03-26,16626,1,2013-03-25 11:00:00.0000000
4253,540,2013-03-25,2013-03-26,13414,1,2013-03-25 11:00:00.0000000
4254,106,2013-03-25,2013-03-26,19092,1,2013-03-25 11:00:00.0000000
4255,427,2013-03-25,2013-03-26,16363,1,2013-03-25 11:00:00.0000000
4256,474,2013-03-25,2013-03-26,14343,1,2013-03-25 11:00:00.0000000
4257,833,2013-03-25,2013-03-26,13096,1,2013-03-25 11:00:00.0000000
4258,116,2013-03-25,2013-03-26,16291,1,2013-03-25 11:00:00.0000000
4259,130,2013-03-25,2013-03-26,17875,1,2013-03-25 11:00:00.0000000
4260,405,2013-03-25,2013-03-26,19405,1,2013-03-25 12:00:00.0000000
4261,107,2013-03-25,2013-03-26,10781,1,2013-03-25 11:00:00.0000000
4262,887,2013-03-25,2013-03-26,17819,1,2013-03-25 11:00:00.0000000
4263,197,2013-03-25,2013-03-26,18817,1,2013-03-25 11:00:00.0000000
4264,126,2013-03-25,2013-03-26,19746,1,2013-03-25 11:00:00.0000000
4265,64,2013-03-25,2013-03-26,13771,1,2014-08-18 11:00:00.0000000
4266,405,2013-03-25,2013-03-26,19405,1,2013-04-02 12:00:00.0000000
4267,157,2013-03-26,2013-03-27,13594,1,2013-03-26 11:00:00.0000000
4268,194,2013-03-26,2013-03-27,13330,1,2013-03-26 11:00:00.0000000
4269,60,2013-03-26,2013-03-27,13479,1,2013-03-26 11:00:00.0000000
4270,874,2013-03-26,2013-03-27,19156,1,2013-03-26 11:00:00.0000000
4271,875,2013-03-26,2013-03-27,15682,1,2013-03-26 11:00:00.0000000
4272,11,2013-03-26,2013-03-27,10113,1,2013-03-26 12:00:00.0000000
4273,483,2013-03-26,2013-03-27,14646,1,2013-03-26 11:00:00.0000000
4274,477,2013-03-26,2013-03-27,17206,1,2013-03-26 11:00:00.0000000
4275,969,2013-03-26,2013-03-27,19858,1,2013-03-26 11:00:00.0000000
4276,818,2013-03-26,2013-03-27,13957,1,2013-03-26 12:00:00.0000000
4277,828,2013-03-26,2013-03-27,17269,1,2013-03-26 12:00:00.0000000
4278,135,2013-03-26,2013-03-27,12167,1,2013-03-26 11:00:00.0000000
4279,466,2013-03-26,2013-03-27,18014,1,2013-03-26 11:00:00.0000000
4280,998,2013-03-26,2013-03-27,11178,1,2013-03-26 11:00:00.0000000
4281,64,2013-03-26,2013-03-27,16792,1,2013-03-26 11:00:00.0000000
4282,145,2013-03-26,2013-03-27,14100,1,2013-03-26 11:00:00.0000000
4283,585,2013-03-26,2013-03-27,17591,1,2013-03-26 11:00:00.0000000
4284,936,2013-03-26,2013-03-27,11681,1,2013-03-26 11:00:00.0000000
4285,536,2013-03-26,2013-03-27,16964,1,2013-03-26 11:00:00.0000000
4286,946,2013-03-26,2013-03-27,14159,1,2013-03-26 11:00:00.0000000
4287,910,2013-03-26,2013-03-27,13336,1,2013-03-26 11:00:00.0000000
4288,428,2013-03-26,2013-03-27,14449,1,2013-03-26 11:00:00.0000000
4289,486,2013-03-26,2013-03-27,19011,1,2013-03-26 11:00:00.0000000
4290,850,2013-03-26,2013-03-27,19400,1,2013-03-26 12:00:00.0000000
4291,444,2013-03-26,2013-03-27,11829,1,2013-03-26 12:00:00.0000000
4292,992,2013-03-26,2013-03-27,19665,1,2013-03-26 11:00:00.0000000
4293,532,2013-03-26,2013-03-27,14910,1,2013-03-26 11:00:00.0000000
4294,190,2013-03-26,2013-03-27,17169,1,2013-03-26 11:00:00.0000000
4295,954,2013-03-26,2013-03-27,15963,1,2013-03-26 11:00:00.0000000
4296,68,2013-03-26,2013-03-27,15480,1,2013-03-26 11:00:00.0000000
4297,1,2013-03-26,2013-03-27,16702,1,2013-03-26 11:00:00.0000000
4298,499,2013-03-26,2013-03-27,18199,1,2013-03-26 11:00:00.0000000
4299,159,2013-03-26,2013-03-27,17771,1,2013-03-26 11:00:00.0000000
4300,854,2013-03-26,2013-03-27,10636,1,2013-03-26 11:00:00.0000000
4301,801,2013-03-26,2013-03-27,11486,1,2013-03-26 11:00:00.0000000
4302,820,2013-03-26,2013-03-27,10778,1,2013-03-26 11:00:00.0000000
4303,961,2013-03-26,2013-03-27,15795,1,2013-03-26 11:00:00.0000000
4304,26,2013-03-20,2013-03-21,19994,1,2013-04-10 11:00:00.0000000
4305,11,2013-03-26,2013-03-27,10113,1,2013-03-29 11:00:00.0000000
4306,818,2013-03-26,2013-03-27,13957,1,2013-05-21 11:00:00.0000000
4307,828,2013-03-26,2013-03-27,17269,1,2013-04-08 11:00:00.0000000
4308,850,2013-03-26,2013-03-27,19400,1,2013-04-04 11:00:00.0000000
4309,444,2013-03-26,2013-03-27,11829,1,2013-04-12 11:00:00.0000000
4310,499,2013-03-27,2013-03-28,13793,1,2013-03-27 11:00:00.0000000
4311,866,2013-03-27,2013-03-28,15750,1,2013-03-27 11:00:00.0000000
4312,823,2013-03-27,2013-03-28,14269,1,2013-03-27 11:00:00.0000000
4313,166,2013-03-27,2013-03-28,13694,1,2013-03-27 11:00:00.0000000
4314,431,2013-03-27,2013-03-28,16075,1,2013-03-27 11:00:00.0000000
4315,986,2013-03-27,2013-03-28,17529,1,2013-03-27 11:00:00.0000000
4316,422,2013-03-27,2013-03-28,10635,1,2013-03-27 11:00:00.0000000
4317,503,2013-03-27,2013-03-28,13438,1,2013-03-27 11:00:00.0000000
4318,174,2013-03-27,2013-03-28,17822,1,2013-03-27 11:00:00.0000000
4319,450,2013-03-27,2013-03-28,10264,1,2013-03-27 11:00:00.0000000
4320,986,2013-03-27,2013-03-28,16735,1,2013-03-27 11:00:00.0000000
4321,96,2013-03-27,2013-03-28,16801,1,2013-03-27 11:00:00.0000000
4322,101,2013-03-27,2013-03-28,10440,1,2013-03-27 11:00:00.0000000
4323,819,2013-03-27,2013-03-28,10671,1,2013-03-27 11:00:00.0000000
4324,431,2013-03-27,2013-03-28,17884,1,2013-03-27 11:00:00.0000000
4325,190,2013-03-27,2013-03-28,17398,1,2013-03-27 11:00:00.0000000
4326,199,2013-03-27,2013-03-28,18613,1,2013-03-27 11:00:00.0000000
4327,974,2013-03-27,2013-03-28,15169,1,2013-03-27 11:00:00.0000000
4328,97,2013-03-27,2013-03-28,12069,1,2013-03-27 11:00:00.0000000
4329,992,2013-03-27,2013-03-28,19486,1,2013-03-27 11:00:00.0000000
4330,70,2013-03-27,2013-03-28,19688,1,2013-03-27 11:00:00.0000000
4331,973,2013-03-27,2013-03-28,14713,1,2013-03-27 11:00:00.0000000
4332,74,2013-03-27,2013-03-28,12860,1,2013-03-27 11:00:00.0000000
4333,14,2013-03-27,2013-03-28,19287,1,2013-03-27 11:00:00.0000000
4334,444,2013-03-27,2013-03-28,19694,1,2013-03-27 11:00:00.0000000
4335,458,2013-03-27,2013-03-28,15968,1,2013-03-27 11:00:00.0000000
4336,943,2013-03-27,2013-03-28,12783,1,2013-03-27 11:00:00.0000000
4337,589,2013-03-27,2013-03-28,17510,1,2013-03-27 11:00:00.0000000
4338,981,2013-03-27,2013-03-28,19398,1,2013-03-27 11:00:00.0000000
4339,480,2013-03-27,2013-03-28,12243,1,2013-03-27 11:00:00.0000000
4340,935,2013-03-27,2013-03-28,12879,1,2013-03-27 11:00:00.0000000
4341,45,2013-03-27,2013-03-28,12819,1,2013-03-27 11:00:00.0000000
4342,923,2013-03-27,2013-03-28,14355,1,2013-03-27 11:00:00.0000000
4343,118,2013-03-27,2013-03-28,19649,1,2013-03-27 11:00:00.0000000
4344,166,2013-03-27,2013-03-28,19437,1,2013-03-27 11:00:00.0000000
4345,978,2013-03-27,2013-03-28,14901,1,2013-03-27 11:00:00.0000000
4346,434,2013-03-27,2013-03-28,14963,1,2013-03-27 12:00:00.0000000
4347,957,2013-03-27,2013-03-28,10680,1,2013-03-27 11:00:00.0000000
4348,810,2013-03-27,2013-03-28,17444,1,2013-03-27 11:00:00.0000000
4349,880,2013-03-27,2013-03-28,16976,1,2013-03-27 11:00:00.0000000
4350,901,2013-03-27,2013-03-28,15075,1,2013-03-27 11:00:00.0000000
4351,933,2013-03-27,2013-03-28,16860,1,2013-03-27 11:00:00.0000000
4352,409,2013-03-27,2013-03-28,15874,1,2013-03-27 11:00:00.0000000
4353,873,2013-03-27,2013-03-28,14878,1,2013-03-27 11:00:00.0000000
4354,162,2013-03-27,2013-03-28,14997,1,2013-03-27 12:00:00.0000000
4355,939,2013-03-27,2013-03-28,11857,1,2013-03-27 11:00:00.0000000
4356,981,2013-03-27,2013-03-28,13986,1,2013-03-27 11:00:00.0000000
4357,996,2013-03-27,2013-03-28,15069,1,2013-03-27 11:00:00.0000000
4358,804,2013-03-27,2013-03-28,14795,1,2013-03-27 11:00:00.0000000
4359,514,2013-03-27,2013-03-28,16416,1,2013-03-27 11:00:00.0000000
4360,66,2013-03-27,2013-03-28,15368,1,2013-03-27 11:00:00.0000000
4361,563,2013-03-27,2013-03-28,12795,1,2013-03-27 11:00:00.0000000
4362,963,2013-03-27,2013-03-28,11690,1,2013-03-27 12:00:00.0000000
4363,151,2013-03-27,2013-03-28,14994,1,2013-03-27 11:00:00.0000000
4364,590,2013-03-27,2013-03-28,12851,1,2013-03-27 12:00:00.0000000
4365,481,2013-03-27,2013-03-28,11542,1,2013-03-27 11:00:00.0000000
4366,557,2013-03-27,2013-03-28,13591,1,2013-03-27 11:00:00.0000000
4367,193,2013-03-27,2013-03-28,11408,1,2013-03-27 11:00:00.0000000
4368,888,2013-03-27,2013-03-28,17086,1,2013-03-27 11:00:00.0000000
4369,167,2013-03-27,2013-03-28,14041,1,2013-03-27 11:00:00.0000000
4370,847,2013-03-27,2013-03-28,18308,1,2013-03-27 11:00:00.0000000
4371,907,2013-03-27,2013-03-28,15442,1,2013-03-27 11:00:00.0000000
4372,837,2013-03-27,2013-03-28,10170,1,2013-03-27 11:00:00.0000000
4373,850,2013-03-27,2013-03-28,15420,1,2013-03-27 11:00:00.0000000
4374,413,2013-03-27,2013-03-28,14067,1,2013-03-27 11:00:00.0000000
4375,152,2013-03-27,2013-03-28,13718,1,2013-03-27 11:00:00.0000000
4376,545,2013-03-27,2013-03-28,15037,1,2013-03-27 11:00:00.0000000
4377,110,2013-03-27,2013-03-28,18942,1,2013-03-27 11:00:00.0000000
4378,801,2013-03-27,2013-03-28,15878,1,2013-03-27 11:00:00.0000000
4379,816,2013-03-27,2013-03-28,17922,1,2013-03-27 11:00:00.0000000
4380,846,2013-03-27,2013-03-28,16409,1,2013-03-27 11:00:00.0000000
4381,81,2013-03-27,2013-03-28,13569,1,2013-03-27 11:00:00.0000000
4382,54,2013-03-27,2013-03-28,19840,1,2013-03-27 11:00:00.0000000
4383,601,2013-03-27,2013-03-28,14845,1,2013-03-27 12:00:00.0000000
4384,106,2013-03-27,2013-03-28,18947,1,2013-03-27 11:00:00.0000000
4385,878,2013-03-27,2013-03-28,17537,1,2013-03-27 11:00:00.0000000
4386,444,2013-03-27,2013-03-28,12390,1,2013-03-27 11:00:00.0000000
4387,918,2013-03-27,2013-03-28,10839,1,2013-03-27 11:00:00.0000000
4388,524,2013-03-27,2013-03-28,14579,1,2013-03-27 11:00:00.0000000
4389,598,2013-03-27,2013-03-28,11169,1,2013-03-27 11:00:00.0000000
4390,53,2013-03-27,2013-03-28,16948,1,2013-03-27 11:00:00.0000000
4391,434,2013-03-27,2013-03-28,14963,1,2013-05-27 11:00:00.0000000
4392,162,2013-03-27,2013-03-28,14997,1,2013-03-29 11:00:00.0000000
4393,963,2013-03-27,2013-03-28,11690,1,2015-11-16 11:00:00.0000000
4394,590,2013-03-27,2013-03-28,12851,1,2013-03-28 11:00:00.0000000
4395,601,2013-03-27,2013-03-28,14845,1,2013-06-24 11:00:00.0000000
4396,433,2013-03-28,2013-03-29,12207,1,2013-03-28 11:00:00.0000000
4397,522,2013-03-28,2013-03-29,16673,1,2013-03-28 12:00:00.0000000
4398,186,2013-03-28,2013-03-29,14400,1,2013-03-28 11:00:00.0000000
4399,103,2013-03-28,2013-03-29,13696,1,2013-03-28 11:00:00.0000000
4400,916,2013-03-28,2013-03-29,13765,1,2013-03-28 11:00:00.0000000
4401,31,2013-03-28,2013-03-29,14684,1,2013-03-28 11:00:00.0000000
4402,79,2013-03-28,2013-03-29,15468,1,2013-03-28 11:00:00.0000000
4403,34,2013-03-28,2013-03-29,18892,1,2013-03-28 12:00:00.0000000
4404,989,2013-03-28,2013-03-29,11344,1,2013-03-28 11:00:00.0000000
4405,167,2013-03-28,2013-03-29,19276,1,2013-03-28 11:00:00.0000000
4406,89,2013-03-28,2013-03-29,15288,1,2013-03-28 11:00:00.0000000
4407,825,2013-03-28,2013-03-29,14563,1,2013-03-28 11:00:00.0000000
4408,112,2013-03-28,2013-03-29,18714,1,2013-03-28 11:00:00.0000000
4409,824,2013-03-28,2013-03-29,18488,1,2013-03-28 11:00:00.0000000
4410,930,2013-03-28,2013-03-29,13512,1,2013-03-28 11:00:00.0000000
4411,43,2013-03-28,2013-03-29,15094,1,2013-03-28 11:00:00.0000000
4412,154,2013-03-28,2013-03-29,10342,1,2013-03-28 12:00:00.0000000
4413,175,2013-03-28,2013-03-29,19032,1,2013-03-28 11:00:00.0000000
4414,902,2013-03-28,2013-03-29,17365,1,2013-03-28 11:00:00.0000000
4415,35,2013-03-28,2013-03-29,14619,1,2013-03-28 11:00:00.0000000
4416,586,2013-03-28,2013-03-29,13331,1,2013-03-28 11:00:00.0000000
4417,477,2013-03-28,2013-03-29,13751,1,2013-03-28 11:00:00.0000000
4418,816,2013-03-28,2013-03-29,10850,1,2013-03-28 11:00:00.0000000
4419,950,2013-03-28,2013-03-29,14332,1,2013-03-28 11:00:00.0000000
4420,886,2013-03-28,2013-03-29,17167,1,2013-03-28 11:00:00.0000000
4421,486,2013-03-28,2013-03-29,17474,1,2013-03-28 11:00:00.0000000
4422,453,2013-03-28,2013-03-29,15094,1,2013-03-28 11:00:00.0000000
4423,16,2013-03-28,2013-03-29,10567,1,2013-03-28 11:00:00.0000000
4424,78,2013-03-28,2013-03-29,19096,1,2013-03-28 11:00:00.0000000
4425,166,2013-03-28,2013-03-29,19879,1,2013-03-28 11:00:00.0000000
4426,848,2013-03-28,2013-03-29,19980,1,2013-03-28 11:00:00.0000000
4427,522,2013-03-28,2013-03-29,16673,1,2013-04-02 11:00:00.0000000
4428,34,2013-03-28,2013-03-29,18892,1,2013-03-29 11:00:00.0000000
4429,154,2013-03-28,2013-03-29,10342,1,2013-11-11 11:00:00.0000000
4430,585,2013-03-29,2013-04-01,17266,1,2013-03-29 11:00:00.0000000
4431,934,2013-03-29,2013-04-01,14444,1,2013-03-29 11:00:00.0000000
4432,404,2013-03-29,2013-04-01,19734,1,2013-03-29 11:00:00.0000000
4433,103,2013-03-29,2013-04-01,14931,1,2013-03-29 11:00:00.0000000
4434,538,2013-03-29,2013-04-01,10314,1,2013-03-29 11:00:00.0000000
4435,870,2013-03-29,2013-04-01,12273,1,2013-03-29 11:00:00.0000000
4436,53,2013-03-29,2013-04-01,13738,1,2013-03-29 11:00:00.0000000
4437,1000,2013-03-29,2013-04-01,11559,1,2013-03-29 11:00:00.0000000
4438,531,2013-03-29,2013-04-01,14232,1,2013-03-29 11:00:00.0000000
4439,849,2013-03-29,2013-04-01,13033,1,2013-03-29 11:00:00.0000000
4440,157,2013-03-29,2013-04-01,19601,1,2013-03-29 11:00:00.0000000
4441,943,2013-03-29,2013-04-01,11117,1,2013-03-29 11:00:00.0000000
4442,933,2013-03-29,2013-04-01,19387,1,2013-03-29 11:00:00.0000000
4443,546,2013-03-29,2013-04-01,17121,1,2013-03-29 12:00:00.0000000
4444,985,2013-03-29,2013-04-01,11064,1,2013-03-29 11:00:00.0000000
4445,113,2013-03-29,2013-04-01,15894,1,2013-03-29 11:00:00.0000000
4446,32,2013-03-29,2013-04-01,18420,1,2013-03-29 11:00:00.0000000
4447,962,2013-03-29,2013-04-01,14097,1,2013-03-29 11:00:00.0000000
4448,533,2013-03-29,2013-04-01,10645,1,2013-03-29 11:00:00.0000000
4449,827,2013-03-29,2013-04-01,19868,1,2013-03-29 11:00:00.0000000
4450,502,2013-03-29,2013-04-01,17950,1,2013-03-29 11:00:00.0000000
4451,9,2013-03-29,2013-04-01,10663,1,2013-03-29 11:00:00.0000000
4452,424,2013-03-29,2013-04-01,15002,1,2013-03-29 11:00:00.0000000
4453,591,2013-03-29,2013-04-01,12301,1,2013-03-29 11:00:00.0000000
4454,512,2013-03-29,2013-04-01,16982,1,2013-03-29 12:00:00.0000000
4455,459,2013-03-29,2013-04-01,18869,1,2013-03-29 11:00:00.0000000
4456,520,2013-03-29,2013-04-01,19333,1,2013-03-29 11:00:00.0000000
4457,410,2013-03-29,2013-04-01,10129,1,2013-03-29 11:00:00.0000000
4458,487,2013-03-29,2013-04-01,12559,1,2013-03-29 11:00:00.0000000
4459,937,2013-03-29,2013-04-01,16986,1,2013-03-29 11:00:00.0000000
4460,912,2013-03-29,2013-04-01,19644,1,2013-03-29 11:00:00.0000000
4461,32,2013-03-29,2013-04-01,19828,1,2013-03-29 11:00:00.0000000
4462,111,2013-03-29,2013-04-01,17853,1,2013-03-29 11:00:00.0000000
4463,162,2013-03-29,2013-04-01,16698,1,2013-03-29 11:00:00.0000000
4464,424,2013-03-29,2013-04-01,15124,1,2013-03-29 12:00:00.0000000
4465,89,2013-03-29,2013-04-01,10978,1,2013-03-29 11:00:00.0000000
4466,7,2013-03-29,2013-04-01,15297,1,2013-03-29 11:00:00.0000000
4467,88,2013-03-29,2013-04-01,10871,1,2013-03-29 11:00:00.0000000
4468,875,2013-03-29,2013-04-01,11578,1,2013-03-29 11:00:00.0000000
4469,905,2013-03-29,2013-04-01,11335,1,2013-03-29 11:00:00.0000000
4470,546,2013-03-29,2013-04-01,17121,1,2013-04-03 11:00:00.0000000
4471,512,2013-03-29,2013-04-01,16982,1,2013-04-01 11:00:00.0000000
4472,424,2013-03-29,2013-04-01,15124,1,2013-04-02 11:00:00.0000000
4473,921,2013-03-30,2013-04-01,17486,1,2013-03-30 11:00:00.0000000
4474,963,2013-03-30,2013-04-01,19698,1,2013-03-30 11:00:00.0000000
4475,125,2013-03-30,2013-04-01,18618,1,2013-03-30 11:00:00.0000000
4476,879,2013-03-30,2013-04-01,18072,1,2013-03-30 11:00:00.0000000
4477,965,2013-03-30,2013-04-01,17431,1,2013-03-30 11:00:00.0000000
4478,572,2013-03-30,2013-04-01,16007,1,2013-03-30 11:00:00.0000000
4479,442,2013-03-30,2013-04-01,13925,1,2013-03-30 11:00:00.0000000
4480,831,2013-03-30,2013-04-01,17706,1,2013-03-30 11:00:00.0000000
4481,579,2013-03-30,2013-04-01,13780,1,2013-03-30 11:00:00.0000000
4482,460,2013-03-30,2013-04-01,11446,1,2013-03-30 12:00:00.0000000
4483,46,2013-03-30,2013-04-01,11026,1,2013-03-30 11:00:00.0000000
4484,130,2013-03-30,2013-04-01,13291,1,2013-03-30 11:00:00.0000000
4485,538,2013-03-30,2013-04-01,10750,1,2013-03-30 11:00:00.0000000
4486,433,2013-03-30,2013-04-01,13171,1,2013-03-30 11:00:00.0000000
4487,911,2013-03-30,2013-04-01,13433,1,2013-03-30 11:00:00.0000000
4488,571,2013-03-30,2013-04-01,19925,1,2013-03-30 11:00:00.0000000
4489,468,2013-03-30,2013-04-01,17823,1,2013-03-30 11:00:00.0000000
4490,125,2013-03-30,2013-04-01,10551,1,2013-03-30 12:00:00.0000000
4491,63,2013-03-30,2013-04-01,16285,1,2013-03-30 11:00:00.0000000
4492,460,2013-03-30,2013-04-01,11446,1,2014-01-27 11:00:00.0000000
4493,125,2013-03-30,2013-04-01,10551,1,2013-04-01 12:00:00.0000000
4494,124,2013-04-01,2013-04-02,10221,1,2013-04-01 11:00:00.0000000
4495,928,2013-04-01,2013-04-02,11000,1,2013-04-01 12:00:00.0000000
4496,487,2013-04-01,2013-04-02,16887,1,2013-04-01 11:00:00.0000000
4497,506,2013-04-01,2013-04-02,17445,1,2013-04-01 11:00:00.0000000
4498,841,2013-04-01,2013-04-02,10532,1,2013-04-01 11:00:00.0000000
4499,840,2013-04-01,2013-04-02,15173,1,2013-04-01 11:00:00.0000000
4500,460,2013-04-01,2013-04-02,10923,1,2013-04-01 11:00:00.0000000
4501,831,2013-04-01,2013-04-02,15819,1,2013-04-01 11:00:00.0000000
4502,45,2013-04-01,2013-04-02,11162,1,2013-04-01 12:00:00.0000000
4503,63,2013-04-01,2013-04-02,10279,1,2013-04-01 11:00:00.0000000
4504,873,2013-04-01,2013-04-02,11130,1,2013-04-01 11:00:00.0000000
4505,447,2013-04-01,2013-04-02,13485,1,2013-04-01 12:00:00.0000000
4506,961,2013-04-01,2013-04-02,19368,1,2013-04-01 11:00:00.0000000
4507,846,2013-04-01,2013-04-02,19839,1,2013-04-01 11:00:00.0000000
4508,31,2013-04-01,2013-04-02,11070,1,2013-04-01 11:00:00.0000000
4509,934,2013-04-01,2013-04-02,14358,1,2013-04-01 11:00:00.0000000
4510,983,2013-04-01,2013-04-02,19134,1,2013-04-01 11:00:00.0000000
